,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,dog_stage
1190,718234618122661888,,,2016-04-08 00:30:51+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/718234618122661888/photo/1,11,10,Suki,Unknown
1191,717841801130979328,,,2016-04-06 22:29:56+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/717841801130979328/photo/1,11,10,Barclay,Unknown
1192,717790033953034240,,,2016-04-06 19:04:14+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/717790033953034240/photo/1,10,10,,Pupper
1193,717537687239008257,,,2016-04-06 02:21:30+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/717537687239008257/photo/1,11,10,a,Unknown
1194,717428917016076293,,,2016-04-05 19:09:17+00:00,Vine - Make a Scene,,,,https://vine.co/v/iIhEU2lVqxz,11,10,Skittle,Unknown
1195,717421804990701568,,,2016-04-05 18:41:02+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/717421804990701568/photo/1,https://twitter.com/dog_rates/status/717421804990701568/photo/1",9,10,Ebby,Unknown
1196,717047459982213120,,,2016-04-04 17:53:31+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/717047459982213120/photo/1,12,10,Flávio,Unknown
1197,717009362452090881,,,2016-04-04 15:22:08+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/717009362452090881/photo/1,10,10,Smokey,Pupper
1198,716802964044845056,,,2016-04-04 01:41:58+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/716802964044845056/photo/1,https://twitter.com/dog_rates/status/716802964044845056/photo/1",10,10,Link,Unknown
1199,716791146589110272,,,2016-04-04 00:55:01+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/716791146589110272/photo/1,11,10,Jennifur,Unknown
1200,716730379797970944,,,2016-04-03 20:53:33+00:00,Twitter for iPhone,,,,https://twitter.com/chpsanfrancisco/status/716637124322177024,12,10,,Unknown
1201,716447146686459905,,,2016-04-03 02:08:05+00:00,Vine - Make a Scene,,,,https://vine.co/v/eMmXVPn5eQK,13,10,Ozzy,Pupper
1203,716285507865542656,,,2016-04-02 15:25:47+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/716285507865542656/photo/1,https://twitter.com/dog_rates/status/716285507865542656/photo/1",12,10,Stephanus,Unknown
1204,716080869887381504,,,2016-04-02 01:52:38+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/716080869887381504/photo/1,https://twitter.com/dog_rates/status/716080869887381504/photo/1",11,10,,Doggo
1205,715928423106027520,,,2016-04-01 15:46:52+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/715928423106027520/photo/1,11,10,Bubbles,Unknown
1206,715758151270801409,,,2016-04-01 04:30:16+00:00,Vine - Make a Scene,,,,https://vine.co/v/hYdLVKDpAFu,13,10,old,Unknown
1207,715733265223708672,,,2016-04-01 02:51:22+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/715733265223708672/photo/1,10,10,a,Unknown
1208,715704790270025728,,,2016-04-01 00:58:13+00:00,Vine - Make a Scene,,,,https://vine.co/v/ijAlDnuOD0l,11,10,Bentley,Unknown
1209,715696743237730304,,,2016-04-01 00:26:15+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/715696743237730304/photo/1,10,10,Toby,Unknown
1210,715680795826982913,,,2016-03-31 23:22:53+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1",12,10,Zeus,Unknown
1211,715360349751484417,,,2016-03-31 02:09:32+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/715360349751484417/photo/1,11,10,Bertson,Unknown
1212,715342466308784130,,,2016-03-31 00:58:29+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/715342466308784130/photo/1,https://twitter.com/dog_rates/status/715342466308784130/photo/1",10,10,Oscar,Unknown
1213,715220193576927233,,,2016-03-30 16:52:36+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/715220193576927233/photo/1,10,10,Nico,Unknown
1214,715200624753819648,,,2016-03-30 15:34:51+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/715200624753819648/photo/1,12,10,Michelangelope,Unknown
1215,715009755312439296,,,2016-03-30 02:56:24+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/715009755312439296/photo/1,12,10,Siba,Unknown
1216,714982300363173890,,,2016-03-30 01:07:18+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/714982300363173890/photo/1,9,10,Calbert,Unknown
1217,714962719905021952,,,2016-03-29 23:49:30+00:00,Vine - Make a Scene,,,,https://vine.co/v/inVtemLt9tE,12,10,,Unknown
1218,714957620017307648,,,2016-03-29 23:29:14+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/714957620017307648/photo/1,10,10,Curtis,Unknown
1219,714631576617938945,,,2016-03-29 01:53:39+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/714631576617938945/photo/1,4,10,Benedict,Unknown
1220,714606013974974464,,,2016-03-29 00:12:05+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/714606013974974464/photo/1,12,10,,Unknown
1221,714485234495041536,,,2016-03-28 16:12:09+00:00,Vine - Make a Scene,,,,https://vine.co/v/iDrOvVqq0A6,10,10,Blitz,Unknown
1222,714258258790387713,,,2016-03-28 01:10:13+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/714258258790387713/photo/1,10,10,Travis,Unknown
1223,714251586676113411,,,2016-03-28 00:43:43+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/714251586676113411/photo/1,https://twitter.com/dog_rates/status/714251586676113411/photo/1",8,10,Thumas,Unknown
1224,714214115368108032,,,2016-03-27 22:14:49+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/714214115368108032/photo/1,13,10,,Unknown
1225,714141408463036416,,,2016-03-27 17:25:54+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/714141408463036416/photo/1,10,10,,Unknown
1226,713919462244790272,,,2016-03-27 02:43:58+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/713919462244790272/photo/1,12,10,Kanu,Unknown
1227,713909862279876608,,,2016-03-27 02:05:49+00:00,Vine - Make a Scene,,,,https://vine.co/v/iDWlapaXWmm,12,10,Doug,Unknown
1229,713761197720473600,,,2016-03-26 16:15:05+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/713761197720473600/photo/1,https://twitter.com/dog_rates/status/713761197720473600/photo/1",12,10,Piper,Unknown
1230,713411074226274305,,,2016-03-25 17:03:49+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/713411074226274305/photo/1,11,10,,Unknown
1231,713177543487135744,,,2016-03-25 01:35:51+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/713177543487135744/photo/1,10,10,Lance,Unknown
1232,713175907180089344,,,2016-03-25 01:29:21+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/713175907180089344/photo/1,10,10,Opie,Unknown
1233,712809025985978368,,,2016-03-24 01:11:29+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/712809025985978368/photo/1,10,10,Stubert,Unknown
1234,712717840512598017,,,2016-03-23 19:09:09+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/712717840512598017/photo/1,10,10,,Unknown
1235,712668654853337088,,,2016-03-23 15:53:42+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1",10,10,Sunny,Unknown
1236,712438159032893441,,,2016-03-23 00:37:48+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/712438159032893441/photo/1,11,10,Kane,Unknown
1237,712309440758808576,,,2016-03-22 16:06:19+00:00,Twitter for iPhone,,,,https://twitter.com/stickergrub/status/709919141004595201,12,10,,Pupper
1238,712097430750289920,,,2016-03-22 02:03:52+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/712097430750289920/photo/1,10,10,,Unknown
1239,712092745624633345,,,2016-03-22 01:45:15+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/712092745624633345/photo/1,7,10,Steven,Unknown
1240,712085617388212225,,,2016-03-22 01:16:55+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1",11,10,Olive,Unknown
1241,712065007010385924,,,2016-03-21 23:55:01+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/712065007010385924/photo/1,6,10,Chester,Unknown
1242,711998809858043904,,,2016-03-21 19:31:59+00:00,Twitter for iPhone,7.119982797733478e+17,783214.0,2016-03-21 19:29:52 +0000,"https://twitter.com/twitter/status/711998279773347841/photo/1,https://twitter.com/twitter/status/711998279773347841/photo/1",12,10,,Unknown
1243,711968124745228288,,,2016-03-21 17:30:03+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/711968124745228288/photo/1,10,10,Winston,Pupper
1244,711743778164514816,,,2016-03-21 02:38:34+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/711743778164514816/photo/1,11,10,Roosevelt,Unknown
1245,711732680602345472,,,2016-03-21 01:54:29+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1",10,10,,Unknown
1246,711694788429553666,,,2016-03-20 23:23:54+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/711694788429553666/photo/1,13,10,,Unknown
1247,711652651650457602,,,2016-03-20 20:36:28+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/711652651650457602/photo/1,9,10,Gary,Unknown
1248,711363825979756544,,,2016-03-20 01:28:47+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/711363825979756544/photo/1,https://twitter.com/dog_rates/status/711363825979756544/photo/1",11,10,,Unknown
1249,711306686208872448,,,2016-03-19 21:41:44+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/711306686208872448/photo/1,https://twitter.com/dog_rates/status/711306686208872448/photo/1",3,10,,Unknown
1250,711008018775851008,,,2016-03-19 01:54:56+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/711008018775851008/photo/1,11,10,Chuckles,Pupper
1251,710997087345876993,,,2016-03-19 01:11:29+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/710997087345876993/photo/1,12,10,Milo,Unknown
1252,710844581445812225,,,2016-03-18 15:05:29+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/710844581445812225/photo/1,10,10,Staniel,Unknown
1253,710833117892898816,,,2016-03-18 14:19:56+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/710833117892898816/photo/1,12,10,Sora,Unknown
1255,710609963652087808,,,2016-03-17 23:33:12+00:00,Vine - Make a Scene,,,,https://vine.co/v/idaTpwH5TgU,12,10,,Unknown
1256,710588934686908417,,,2016-03-17 22:09:38+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1",12,10,Beemo,Unknown
1257,710296729921429505,,,2016-03-17 02:48:31+00:00,Vine - Make a Scene,,,,https://vine.co/v/iw9hUFAMerV,12,10,Oshie,Unknown
1258,710283270106132480,,,2016-03-17 01:55:02+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/710283270106132480/photo/1,https://twitter.com/dog_rates/status/710283270106132480/photo/1",11,10,Gunner,Unknown
1259,710272297844797440,,,2016-03-17 01:11:26+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/710272297844797440/photo/1,11,10,infuriating,Unknown
1260,710269109699739648,,,2016-03-17 00:58:46+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/710269109699739648/photo/1,13,10,,Unknown
1261,710153181850935296,,,2016-03-16 17:18:07+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/710153181850935296/photo/1,https://twitter.com/dog_rates/status/710153181850935296/photo/1",11,10,Lacy,Unknown
1262,710140971284037632,,,2016-03-16 16:29:35+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/710140971284037632/photo/1,8,10,Tater,Unknown
1263,710117014656950272,,,2016-03-16 14:54:24+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/710117014656950272/photo/1,https://twitter.com/dog_rates/status/710117014656950272/photo/1",11,10,,Pupper
1264,709918798883774466,,,2016-03-16 01:46:45+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/709918798883774466/photo/1,https://twitter.com/dog_rates/status/709918798883774466/photo/1",12,10,Watson,Unknown
1265,709901256215666688,,,2016-03-16 00:37:03+00:00,Twitter for iPhone,,,,"http://goo.gl/ArWZfi,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1",12,10,,Unknown
1266,709852847387627521,,,2016-03-15 21:24:41+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1",12,10,,Unknown
1267,709566166965075968,,,2016-03-15 02:25:31+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/709566166965075968/photo/1,12,10,Olaf,Unknown
1268,709556954897764353,,,2016-03-15 01:48:55+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1",12,10,Cecil,Unknown
1269,709519240576036864,,,2016-03-14 23:19:03+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/709519240576036864/photo/1,9,10,Vince,Unknown
1270,709449600415961088,,,2016-03-14 18:42:20+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/709449600415961088/photo/1,https://twitter.com/dog_rates/status/709449600415961088/photo/1",10,10,Karma,Unknown
1271,709409458133323776,,,2016-03-14 16:02:49+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/709409458133323776/photo/1,8,10,Billy,Unknown
1272,709225125749587968,,,2016-03-14 03:50:21+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/709225125749587968/photo/1,11,10,Walker,Unknown
1273,709207347839836162,,,2016-03-14 02:39:42+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/709207347839836162/photo/1,11,10,Penny,Unknown
1275,709179584944730112,,,2016-03-14 00:49:23+00:00,Vine - Make a Scene,,,,https://vine.co/v/iwAjdlEjwMl,13,10,Sammy,Unknown
1276,709158332880297985,,,2016-03-13 23:24:56+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/709158332880297985/photo/1,10,10,Rodney,Unknown
1277,709042156699303936,,,2016-03-13 15:43:18+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/709042156699303936/photo/1,9,10,Klevin,Unknown
1278,708853462201716736,,,2016-03-13 03:13:29+00:00,Vine - Make a Scene,,,,https://vine.co/v/iHl2UDEBZ95,8,10,Lucy,Unknown
1279,708845821941387268,,,2016-03-13 02:43:08+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://twitter.com/dog_rates/status/708845821941387268/photo/1",9,10,,Pupper
1280,708834316713893888,,,2016-03-13 01:57:25+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/708834316713893888/photo/1,10,10,Malikai,Unknown
1281,708810915978854401,,,2016-03-13 00:24:26+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1",10,10,Mister,Unknown
1282,708738143638450176,,,2016-03-12 19:35:15+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/708738143638450176/photo/1,11,10,Coco,Unknown
1283,708711088997666817,,,2016-03-12 17:47:45+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/708711088997666817/photo/1,https://twitter.com/dog_rates/status/708711088997666817/photo/1",11,10,Smokey,Unknown
1284,708479650088034305,,,2016-03-12 02:28:06+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/708479650088034305/photo/1,13,10,Bear,Unknown
1285,708469915515297792,,,2016-03-12 01:49:25+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/708469915515297792/photo/1,11,10,Bobble,Unknown
1286,708400866336894977,,,2016-03-11 21:15:02+00:00,Vine - Make a Scene,,,,https://vine.co/v/iHFqnjKVbIQ,12,10,,Unknown
1287,708356463048204288,,,2016-03-11 18:18:36+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/708356463048204288/photo/1,https://twitter.com/dog_rates/status/708356463048204288/photo/1",10,10,Oliver,Unknown
1288,708349470027751425,,,2016-03-11 17:50:48+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/708349470027751425/photo/1,11,10,River,Unknown
1289,708149363256774660,,,2016-03-11 04:35:39+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/708149363256774660/photo/1,10,10,Jebberson,Unknown
1290,708130923141795840,,,2016-03-11 03:22:23+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/708130923141795840/photo/1,11,10,,Unknown
1291,708119489313951744,,,2016-03-11 02:36:57+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/708119489313951744/photo/1,9,10,Cooper,Unknown
1292,708109389455101952,,,2016-03-11 01:56:49+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/708109389455101952/photo/1,10,10,Remington,Unknown
1293,708026248782585858,,,2016-03-10 20:26:26+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/708026248782585858/video/1,13,10,,Unknown
1294,707995814724026368,,,2016-03-10 18:25:30+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/707995814724026368/photo/1,12,10,Farfle,Unknown
1295,707983188426153984,7.079800658926674e+17,2319108198.0,2016-03-10 17:35:20+00:00,Twitter for iPhone,,,,,12,10,,Unknown
1296,707969809498152960,,,2016-03-10 16:42:10+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/707969809498152960/photo/1,11,10,Rufus,Unknown
1297,707776935007539200,,,2016-03-10 03:55:45+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11,10,Sadie,Unknown
1298,707741517457260545,,,2016-03-10 01:35:01+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10,10,,Unknown
1299,707738799544082433,,,2016-03-10 01:24:13+00:00,Vine - Make a Scene,,,,https://vine.co/v/hUvHKYrdb1d,12,10,,Unknown
1300,707693576495472641,,,2016-03-09 22:24:31+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7,10,Jiminus,Unknown
1301,707629649552134146,,,2016-03-09 18:10:30+00:00,Vine - Make a Scene,,,,https://vine.co/v/iHhBOTl5p9z,10,10,,Unknown
1302,707610948723478529,,,2016-03-09 16:56:11+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12,10,Harper,Unknown
1303,707420581654872064,,,2016-03-09 04:19:44+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/707420581654872064/photo/1,4,10,Keurig,Unknown
1304,707411934438625280,,,2016-03-09 03:45:22+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/707411934438625280/photo/1,11,10,,Pupper
1305,707387676719185920,,,2016-03-09 02:08:59+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10,10,Clarkus,Unknown
1306,707377100785885184,,,2016-03-09 01:26:57+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",9,10,,Unknown
1307,707315916783140866,,,2016-03-08 21:23:50+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10,10,Finnegus,Pupper
1308,707297311098011648,,,2016-03-08 20:09:54+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",10,10,Cassie,Unknown
1309,707059547140169728,,,2016-03-08 04:25:07+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",11,10,Cupcake,Unknown
1310,707038192327901184,,,2016-03-08 03:00:15+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",10,10,Kathmandu,Unknown
1311,707021089608753152,,,2016-03-08 01:52:18+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",12,10,Tucker,Unknown
1312,707014260413456384,,,2016-03-08 01:25:10+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/707014260413456384/photo/1,11,10,Ellie,Unknown
1313,706904523814649856,,,2016-03-07 18:09:06+00:00,Vine - Make a Scene,,,,https://vine.co/v/iXQAm5Lrgrh,13,10,,Unknown
1314,706901761596989440,,,2016-03-07 17:58:08+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/706901761596989440/photo/1,3,10,Elliot,Unknown
1315,706681918348251136,,,2016-03-07 03:24:33+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1",12,10,Katie,Unknown
1316,706644897839910912,,,2016-03-07 00:57:27+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/706644897839910912/video/1,9,10,Shadow,Unknown
1317,706593038911545345,,,2016-03-06 21:31:22+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/706593038911545345/photo/1,10,10,,Unknown
1318,706538006853918722,,,2016-03-06 17:52:42+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/706538006853918722/photo/1,11,10,Oliver,Unknown
1319,706516534877929472,,,2016-03-06 16:27:23+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/706516534877929472/photo/1,12,10,,Unknown
1320,706346369204748288,,,2016-03-06 05:11:12+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/706346369204748288/photo/1,https://twitter.com/dog_rates/status/706346369204748288/photo/1",12,10,Koda,Unknown
1321,706310011488698368,,,2016-03-06 02:46:44+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",12,10,,Pupper
1322,706291001778950144,,,2016-03-06 01:31:11+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/706291001778950144/photo/1,https://twitter.com/dog_rates/status/706291001778950144/photo/1",11,10,,Unknown
1323,706265994973601792,,,2016-03-05 23:51:49+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/706265994973601792/photo/1,11,10,Kara,Unknown
1324,706169069255446529,,,2016-03-05 17:26:40+00:00,Twitter for iPhone,,,,https://twitter.com/wgnnews/status/706165920809492480,12,10,,Unknown
1325,706166467411222528,,,2016-03-05 17:16:20+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/706166467411222528/photo/1,7,10,Dexter,Unknown
1326,706153300320784384,,,2016-03-05 16:24:01+00:00,Vine - Make a Scene,,,,https://vine.co/v/iXidJXBJ3P9,13,10,Layla,Unknown
1327,705975130514706432,,,2016-03-05 04:36:02+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",10,10,Adele,Pupper
1328,705970349788291072,,,2016-03-05 04:17:02+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/705970349788291072/photo/1,12,10,Lucy,Unknown
1329,705898680587526145,,,2016-03-04 23:32:15+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/705898680587526145/photo/1,https://twitter.com/dog_rates/status/705898680587526145/photo/1",10,10,Max,Unknown
1330,705786532653883392,7.03255935813288e+17,4196983835.0,2016-03-04 16:06:36+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/705786532653883392/photo/1,11,10,,Pupper
1331,705591895322394625,,,2016-03-04 03:13:11+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/705591895322394625/photo/1,11,10,,Unknown
1332,705475953783398401,,,2016-03-03 19:32:29+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/705475953783398401/photo/1,https://twitter.com/dog_rates/status/705475953783398401/photo/1",12,10,Zara,Unknown
1333,705442520700944385,,,2016-03-03 17:19:38+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/705442520700944385/photo/1,12,10,Cooper,Unknown
1334,705428427625635840,,,2016-03-03 16:23:38+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11,10,Ambrose,Pupper
1335,705239209544720384,,,2016-03-03 03:51:44+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/705239209544720384/photo/1,11,10,Jimothy,Unknown
1336,705223444686888960,,,2016-03-03 02:49:06+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/705223444686888960/photo/1,9,10,Bode,Unknown
1337,705102439679201280,,,2016-03-02 18:48:16+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/705102439679201280/photo/1,10,10,Terrenth,Unknown
1338,705066031337840642,,,2016-03-02 16:23:36+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/705066031337840642/photo/1,12,10,Reese,Unknown
1339,704871453724954624,6.671521640794235e+17,4196983835.0,2016-03-02 03:30:25+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/704871453724954624/photo/1,12,10,,Unknown
1340,704859558691414016,,,2016-03-02 02:43:09+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/704859558691414016/photo/1,10,10,a,Pupper
1341,704847917308362754,,,2016-03-02 01:56:53+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/704847917308362754/photo/1,12,10,,Unknown
1342,704819833553219584,,,2016-03-02 00:05:17+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/704819833553219584/photo/1,7,10,Chesterson,Unknown
1343,704761120771465216,,,2016-03-01 20:11:59+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",13,10,,Pupper
